id,Label,Tipo,Asignatura,Unidad,Semestre,Competencia,Nivel_Dominio_formativo,Ciclo_formativo,Nivel_Logro_Aprendizaje,Linea_formativa
1082,"- Medios de verificación de resultados. Formularios, tareas y plazos",Contenido,TSO_145,3,9,2,Avanzado,Profesional,N6-Crear,Práctica
1083,RA_145_U3.2: Proyectar el seguimiento y evaluación de la intervención social diseñada ,R_A,TSO_145,3,9,2,Avanzado,Profesional,N6-Crear,Práctica
1084,- Conceptualizaciones sobre epistemología,Contenido,TSO_136,1,4,6,Basico,Basico,N2-Comprender,Investigación
1085,- Etimología del concepto,Contenido,TSO_136,1,4,6,Basico,Basico,N2-Comprender,Investigación
1086,"- Semejanzas y diferencias entre teoría delconocimiento, gnoseología, epistemología",Contenido,TSO_136,1,4,6,Basico,Basico,N2-Comprender,Investigación
1087,"RA_136_U1.1: Identificar algunas conceptualizaciones relevantes en torno a la noción de epistemología, en el contextode las ciencias sociales.",R_A,TSO_136,1,4,6,Basico,Basico,N2-Comprender,Investigación
1088,- Conceptualización de paradigma y paradigma de base.,Contenido,TSO_136,1,4,6,Basico,Basico,N2-Comprender,Investigación
1089,- Distinción de problemas dentro de las ciencias sociales: - Neutralidad epistemológica - La objetividad - La verdad - La racionalidad - El lenguaje científico - Sentido común/Conocimiento científico,Contenido,TSO_136,1,4,6,Basico,Basico,N2-Comprender,Investigación
1090,RA_135_U1.2: Distinguir las nociones de paradigma y las diferencias entre filosofía y ciencia como inherentes a la discusión epistemológica.,R_A,TSO_136,1,4,6,Basico,Basico,N2-Comprender,Investigación
1091,- Caracterización y reflexión acerca del surgimiento de la ciencia moderna.,Contenido,TSO_136,1,4,6,Basico,Basico,N2-Comprender,Investigación
1092,"- Distinción entre pensamiento teológico, metafísico y científico.",Contenido,TSO_136,1,4,6,Basico,Basico,N2-Comprender,Investigación
1093,"- Principales representantes de la Filosofía moderna (Bacon, Hume, Descartes, Kant).",Contenido,TSO_136,1,4,6,Basico,Basico,N2-Comprender,Investigación
1094,- Distinción entre ciencias de la naturaleza y ciencias del espíritu.,Contenido,TSO_136,1,4,6,Basico,Basico,N2-Comprender,Investigación
1095,RA_136_U1.3: Distinguir la Modernidad como contextualización indispensable de la reflexión y desarrollo epistemológicos. ,R_A,TSO_136,1,4,6,Basico,Basico,N2-Comprender,Investigación
1096,"- Los planteamientos del Positivismo decimonónico (A. Comte, Stuart Mill).",Contenido,TSO_136,2,4,6,Basico,Basico,N2-Comprender,Investigación
1097,- El Positivismo Lógico de Bertrand Russell.,Contenido,TSO_136,2,4,6,Basico,Basico,N2-Comprender,Investigación
1098,- Racionalismo Crítico: El Falsacionismo de Popper.,Contenido,TSO_136,2,4,6,Basico,Basico,N2-Comprender,Investigación
1099,- Los principales elementos constitutivos del paradigma positivista en relación con: - Posibilidades y límites de las propuestas metodológicas neopositivistas.,Contenido,TSO_136,2,4,6,Basico,Basico,N2-Comprender,Investigación
1100,- La ciencia como conocimiento objetivo y neutral.,Contenido,TSO_136,2,4,6,Basico,Basico,N2-Comprender,Investigación
1101,- Del método inductivo al hipotético deductivo.,Contenido,TSO_136,2,4,6,Basico,Basico,N2-Comprender,Investigación
1102,- La relación sujeto-objeto.,Contenido,TSO_136,2,4,6,Basico,Basico,N2-Comprender,Investigación
1103,- Ejemplos de la tradición causalista-explicativa.,Contenido,TSO_136,2,4,6,Basico,Basico,N2-Comprender,Investigación
1104,RA_136_U2.1: Relacionar las características de la tradición causalistaexplicativa y sus implicancias en las Ciencias Sociales.,R_A,TSO_136,2,4,6,Basico,Basico,N2-Comprender,Investigación
1105,"- La perspectiva fenomenológica como nueva forma de acercamiento a la realidad: de la intencionalidad de la conciencia a la pregunta por el ser (Husserl, Schütz, Heidegger).",Contenido,TSO_136,2,4,6,Basico,Basico,N2-Comprender,Investigación
1106,"- La hermenéutica como vertiente interpretativa en el conocimiento de la realidad: como unidad de comprensión, interpretación y aplicación. Comprensión y lenguaje (Gadamer, Ricoeur).",Contenido,TSO_136,2,4,6,Basico,Basico,N2-Comprender,Investigación
1107,- La ética del discurso: K. O. Apel y J. Habermas.,Contenido,TSO_136,2,4,6,Basico,Basico,N2-Comprender,Investigación
1108,- Ejemplos a la luz de la tradición comprensivainterpretativa,Contenido,TSO_136,2,4,6,Basico,Basico,N2-Comprender,Investigación
1109,RA_136_U2.2: Diferenciar los elementos constitutivos de la tradición comprensiva-interpretativa para el campo de la investigación social. ,R_A,TSO_136,2,4,6,Basico,Basico,N2-Comprender,Investigación
1110,- La dialéctica clásica: Hegel y Marx,Contenido,TSO_136,2,4,6,Basico,Basico,N2-Comprender,Investigación
1111,"- La Escuela de Frankfurt y su visión crítica de la sociedad, la cosmovisión moderna y la neutralidad del conocimiento.",Contenido,TSO_136,2,4,6,Basico,Basico,N2-Comprender,Investigación
1112,- Teoría crítica de la racionalidad instrumental.,Contenido,TSO_136,2,4,6,Basico,Basico,N2-Comprender,Investigación
1113,- La teoría de los intereses cognitivos y la teoría de la acción comunicativa en J. Habermas.,Contenido,TSO_136,2,4,6,Basico,Basico,N2-Comprender,Investigación
1114,- La teoría crítica de la sociedad: A. Honneth y N. Fraser.,Contenido,TSO_136,2,4,6,Basico,Basico,N2-Comprender,Investigación
1115,- Ejemplos a la luz de la tradición crítica-emancipatoria,Contenido,TSO_136,2,4,6,Basico,Basico,N2-Comprender,Investigación
1116,RA_136_U2.3: Distinguir las claves históricas y gnoseológicas del surgimiento e impactos para las ciencias sociales de la postura críticoemancipatoria. ,R_A,TSO_136,2,4,6,Basico,Basico,N2-Comprender,Investigación
1117,- Los obstáculos epistemológicos en la investigación científica (G. Bachelard),Contenido,TSO_136,3,4,6,Basico,Basico,N2-Comprender,Investigación
1118,- La posibilidad de encontrar la verdad en la investigación social.,Contenido,TSO_136,3,4,6,Basico,Basico,N2-Comprender,Investigación
1119,"- Posición epistémica del investigador, del sujeto y del contexto en la investigación en el campo social.",Contenido,TSO_136,3,4,6,Basico,Basico,N2-Comprender,Investigación
1120,RA_136_U3.1: Relacionar el trabajo investigativo en Trabajo Social con la discusión epistemológica sobre las formas de acercamiento a la realidad.,R_A,TSO_136,3,4,6,Basico,Basico,N2-Comprender,Investigación
1121,- Necesidad de la reflexión epistemológica en Trabajo Social,Contenido,TSO_136,3,4,6,Basico,Basico,N2-Comprender,Investigación
1122,- Obstáculos epistemológicos en ejercicios de investigación social en Trabajo Social,Contenido,TSO_136,3,4,6,Basico,Basico,N2-Comprender,Investigación
1123,- Posibilidades y limitaciones de la reflexión epistemológica en Trabajo Social,Contenido,TSO_136,3,4,6,Basico,Basico,N2-Comprender,Investigación
1124,- Relacionar la intervención social y sustrato epistemológico en el contexto profesional.,Contenido,TSO_136,3,4,6,Basico,Basico,N2-Comprender,Investigación
1125,- Relevancia de la discusión epistemológica en relación con la intervención social: hacia intervenciones fundadas,Contenido,TSO_136,3,4,6,Basico,Basico,N2-Comprender,Investigación
1126,- Relación entre los ejes de la Intervención Social Fundada con ejemplos de Investigación/Intervención en Trabajo Social,Contenido,TSO_136,3,4,6,Basico,Basico,N2-Comprender,Investigación
1127,- Perspectivas actuales sobre Trabajo Social y,Contenido,TSO_136,3,4,6,Basico,Basico,N2-Comprender,Investigación
1128,"- epistemología, en relación con la noción de intervención social (T. Matus, C. Aguayo)",Contenido,TSO_136,3,4,6,Basico,Basico,N2-Comprender,Investigación
1129,RA_136_U3.2: Debatir acerca de la relevancia de la reflexión epistemológica en Trabajo Social. ,R_A,TSO_136,3,4,6,Basico,Basico,N2-Comprender,Investigación
1130,"- Análisis del paradigma empírico-analítico: - Supuestos epistemológicos - Principios de base: estudio de lo observable-medible - Generalización, lógica hipotética deductiva, otros - Posibilidades y limitaciones del paradigma ",Contenido,TSO_102,1,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1131,RA_102_U1.1: Identificar los fundamentos y principales características del paradigma empírico- analítico en el ámbito de las ciencias sociales ,R_A,TSO_102,1,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1132,"- Análisis del proceso de investigación cuantitativa: - Lógica y fases del proceso - Tipos de investigación: exploratoria, descriptiva, correlacional, explicativa, evaluativa",Contenido,TSO_102,1,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1133,RA_102_U1.2: Describir la lógica del proceso de investigación y las etapas que lo conforman ,R_A,TSO_102,1,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1134,- Análisis de artículos de investigación para reconocer en ellos características presentes del paradigma,Contenido,TSO_102,1,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1135,- Características del paradigma positivista,Contenido,TSO_102,1,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1136,RA_102_U1.3: Identificar las principales características del paradigma empírico- analítico en el ámbito de las ciencias sociales,R_A,TSO_102,1,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1137,- Análisis del ciclo y etapas del proceso investigativo a través de situaciones de la vida cotidiana y en la tarea del investigador,Contenido,TSO_102,1,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1138,- Comparación de los diferentes tipos de investigación,Contenido,TSO_102,1,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1139,RA_102_U1.4: Describir la lógica del proceso de investigación y las etapas que lo conforman ,R_A,TSO_102,1,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1140,"- Análisis de los elementos constitutivos de la formulación de un problema de investigación social: - Ruta crítica para elegir y proponer un tema de investigación: interés, tema, pregunta - Tipos de investigación. Finalidad y niveles de medición - Estado del arte - Tematización y problematización - Foco/objeto de investigación - Preguntas de investigación - Justificación del problema y viabilidad de la investigación - Formulación de objetivos generales y específicos ",Contenido,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1141,"RA_102_U2.1: Formular un problema de investigación, fundamentación y formulación de objetivos de investigación ",R_A,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1142,"- Análisis de los principales elementos para la elaboración de un marco de referencia: - Estado de investigación en el tema/antecedentes generales - Marco conceptual - Marco teórico - Sustentos epistemológicos y teóricos y, su relación con el problema de investigación ",Contenido,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1143,"RA_102_U2.2: Elaborar un marco de referencia donde se revise, seleccione y analice la información relativa al problema de investigación seleccionado y formulado. ",R_A,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1144,"- Formulación de hipótesis posiblemente aplicables a la investigación en desarrollo (solo si procede, según tipo de investigación): - Concepto de hipótesis - Fuentes, características y tipos de hipótesis - Variables y su relación con la hipótesis - Requisitos y condiciones para la formulación de hipótesis.",Contenido,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1145,RA_102_U2.3: Formular hipótesis sustentadas en el marco referencial elaborado ,R_A,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1146,- Análisis de los elementos que sustentan el marco metodológico de una investigación: - Tipo de investigación y su justificación.,Contenido,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1147,- Diseños de investigación: experimentales y no experimentales,Contenido,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1148,- Sujetos de investigación: - Unidad de análisis; población/universo y muestra - Tipos de muestra: probabilísticas y no probabilísticas - Criterios de inclusión y exclusión de los sujetos de investigación,Contenido,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1149,"- Ética en la investigación cuantitativa: - Consideraciones para resguardar: anonimato, confidencialidad; sufrimiento físico o mental;dignidad humana, otros afines. - Consideraciones que afectan la ética en la investigación: instrumentalización de los sujetos; conducta inapropiada o fraude; prejuicios del investigador; otros afines - Consentimiento y asentimiento informado",Contenido,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1150,"- Técnicas de recogida, procesamiento,  validez y confiabilidad, análisis de datos.",Contenido,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1151,RA_102_U2.4: Formular un diseño metodológico que permita sustentar la puesta en marcha de la propuesta de investigación ,R_A,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1152,- Elección y justificación de un área de interés investigativo,Contenido,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1153,- Elaboración de planteamiento de problema de investigación: generalidades/antecedentes generales; identificación y delimitación de problema de investigación/foco de investigación/objeto de investigación,Contenido,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1154,- Formulación de preguntas y pregunta de investigación,Contenido,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1155,- Elaboración de fundamentos/justificación de la investigación,Contenido,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1156,- Sistematización de estados de avance escritos para la construcción de un problema de investigación; objetivos y fundamentos,Contenido,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1157,"RA_102_U2.5: Formular un problema de investigación, fundamentación y formulación objetivos de investigación",R_A,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1158,- Etapas y contenidos en la construcción de un marco referencial.,Contenido,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1159,"RA_102_U2.6: Elaborar un marco de referencia donde se revise, seleccione y analice la información relativa al problema de investigación seleccionado y formulado",R_A,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1160,- Formulación de hipótesis de investigación posiblemente aplicable a la investigación en desarrollo ,Contenido,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1161,RA_102_U2.7: Formular hipótesis sustentadas en el marco de referencial elaborado,R_A,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1162,- Formulación del diseño metodológico resguardando los aspectos éticos de la investigación,Contenido,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1163,RA_102_U2.8: Formular un diseño metodológico que permita sustentar la puesta en marcha de la investigación propuesta,R_A,TSO_102,2,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1164,- Comparación de los distintos tipos de técnicas para la producción y análisis de datos: - Clasificación y descripción de técnicas de investigación: - Recolección (encuestas/cuestionarios; índices; observación) - Validez y Confiabilidad (pre test; juicio deexpertos; medidas estadísticas) - Procesamiento (manual y computacional) - Análisis (de acuerdo con tipo y proyecciones dela investigación) ,Contenido,TSO_102,3,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1165,RA_102_U3.1: Distinguir los distintos tipos de técnicas que se utilizan en la investigación cuantitativa para producción y análisis de datos ,R_A,TSO_102,3,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1166,- Elementos presentes en un instrumento de recolección de información cuantitativa.,Contenido,TSO_102,3,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1167,- Medición de variables,Contenido,TSO_102,3,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1168,- Niveles de medición,Contenido,TSO_102,3,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1169,"- Operacionalización de variables: concepto operacional, dimensiones y/o subdimensiones, indicadores y/o subindicadores; valores o escalas o categorías de medición, preguntas.",Contenido,TSO_102,3,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1170,RA_102_U3.2: Distinguir los elementos que permiten la elaboración de un instrumento de recolección de datos cuantitativo ,R_A,TSO_102,3,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1171,- Técnicas cuantitativas factibles de usar en sudiseño de investigación.,Contenido,TSO_102,3,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1172,- Clasificación y descripción de técnicas de investigación.,Contenido,TSO_102,3,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1173,RA_102_U3.3: Distinguir los tipos de técnicas que se utilizan en la investigación cuantitativa para producción y análisis de datos,R_A,TSO_102,3,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1174,- Operacionalización de variables y de instrumento de recogida de datos:,Contenido,TSO_102,3,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1175,- Medición de variables,Contenido,TSO_102,3,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1176,- Operacionalización de variables,Contenido,TSO_102,3,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1177,- Elaboración de instrumento de recogida de datos,Contenido,TSO_102,3,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1178,RA_102_U3.4: Elaborar un instrumento de recolección de datos cuantitativo ,R_A,TSO_102,3,5,6,Intermedio,Profesional,N3-Aplicar,Investigación
1179,- Concepto de investigación cualitativa,Contenido,TSO_107,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1180,"- Supuestos generales del paradigma: naturalismo, construcción social, comprensión del significado de la acción",Contenido,TSO_107,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1181,- Los principios de la investigación cualitativa “ir hacia la persona”,Contenido,TSO_107,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1182,- Lógica y fases del proceso,Contenido,TSO_107,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1183,- Tipos de investigación,Contenido,TSO_107,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1184,- Relevancia para el Trabajo Social y la Psicología,Contenido,TSO_107,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1185,- Aplicación de la investigación cualitativa en distintas situaciones del Trabajo Social y la Psicología.,Contenido,TSO_107,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1186,"RA_107_U1.1: Identificar las principales características del paradigma interpretativo, en el ámbito de las ciencias sociales ",R_A,TSO_107,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1187,- Aplicación de principios éticos en la investigación social cualitativa: - Ventajas de la investigación cualitativa - Ética de la investigación,Contenido,TSO_107,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1188,RA_107_U1.2: Distinguir la importancia de la investigación cualitativa y sus alcances éticos ,R_A,TSO_107,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1189,- Análisis del paradigma interpretativo y sus características. ,Contenido,TSO_107,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1190,"RA_107_U1.3: Identificar las principales características del paradigma interpretativo, en el ámbito de las ciencias sociales",R_A,TSO_107,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1191,- Análisis de aspectos éticos presentes en la investigación cualitativa: - Ejemplos prácticos,Contenido,TSO_107,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1192,RA_107_U1.4: Distinguir la importancia de la investigación cualitativa y sus alcances éticos ,R_A,TSO_107,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1193,- Formulación de un problema de investigación: - Planteamiento / delimitación del problema - Formulación de objetivos - Fundamentación y justificación de la investigación - Planteamiento de preguntas directrices ,Contenido,TSO_107,2,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1194,"RA_107_U2.1: Problematizar los antecedentes que conduzcan a la formulación de una pregunta pertinente y relevante de investigación social, construyendo un estado del arte y formulando objetivos de investigación ",R_A,TSO_107,2,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1195,- Construcción del proceso de muestreo:  - Teorización - Diseños muestrales - Muestreo Teórico - Confiabilidad y validez a través de la triangulación,Contenido,TSO_107,2,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1196,RA_107_U2.2: Analizar los principales elementos del diseño de investigación y los procesos que lo componen,R_A,TSO_107,2,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1197,- Etapas y pasos en la formulación de un problema de investigación: - Revisión de literatura y elaboración de fichas bibliográficas - Selección de un tema de investigación - Elaboración del planteamiento del problema - Elaboración de la pregunta cualitativa - Elaboración de los fundamentos de la investigación - Elaboración de los objetivos general y específicos ,Contenido,TSO_107,2,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1198,"RA_107_U2.3: Problematizar los antecedentes que conduzcan a la formulación de una pregunta pertinente y relevante de investigación social, construyendo un estado del arte y formulando objetivos de investigación. ",R_A,TSO_107,2,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1199,"- Características de los diseños de investigación y sus procesos: - Aplicación de la teorización, diseños muestrales, muestreo teórico y, confiabilidad y validez a través de la triangulación",Contenido,TSO_107,2,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1200,RA_107_U2.4: Analizar los principales elementos del diseño de investigación y los procesos que lo componen,R_A,TSO_107,2,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1201,- Etnografía - Modo de vida de una unidad social. Principios de la etnografía - Trabajo con datos no estructurados - Interpretación de los resultados desde los significados - Técnicas y procedimientos de investigación,Contenido,TSO_107,3,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1202,- Investigación Acción: - La relación entre investigar e intervenir - Casos y problemas donde se hace útil el método - Metódica de la investigación acción. Principios rectores - La devolución a los actores involucrados,Contenido,TSO_107,3,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1203,- Teoría Fundamentada: - Interaccionismo simbólico y Teoría Fundamentada - La propuesta de Glaser y Strauss - Principios y metódica de la investigación,Contenido,TSO_107,3,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1204,"RA_107_U3.1: Analizar el proceso de investigación cualitativa desde el método etnográfico, investigación acción, teoría fundamentada",R_A,TSO_107,3,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1205,- Selección y justificación de la perspectiva de investigación cualitativa que se ajusta al problema de investigación: - Distintos tipos de perspectivas cualitativas,Contenido,TSO_107,3,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1206,"RA_107_U3.2: Analizar el proceso de investigación cualitativa desde el método etnográfico, investigación acción, teoría fundamentada ",R_A,TSO_107,3,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1207,- Observación y observación participante,Contenido,TSO_107,4,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1208,- Entrevista,Contenido,TSO_107,4,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1209,- Historias de vidas,Contenido,TSO_107,4,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1210,RA_107_U4.1: Aplicar técnicas individuales de recolección de información en el ámbito de la investigación cualitativa.,R_A,TSO_107,4,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1211,- Grupos focales,Contenido,TSO_107,4,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1212,- Grupos de discusión,Contenido,TSO_107,4,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1213,- Análisis documental,Contenido,TSO_107,4,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1214,RA_107_U4.2: Describir el proceso de categorización y análisis de datos cualitativos.,R_A,TSO_107,4,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1215,- Comparación de los distintos tipos de análisis de datos: - Análisis de la información: codificación y categorización de datos - introducción a las técnicas de análisis: Análisis de contenido y análisis de discurso,Contenido,TSO_107,4,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1216,- El aporte del software a para el análisis de datos cualitativos,Contenido,TSO_107,4,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1217,RA_107_U4.3: Describir el proceso de categorización y análisis de datos cualitativos.,R_A,TSO_107,4,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1218,- Aproximación a los resultados y hallazgos de la investigación: - Informe final y transmisión de resultados ,Contenido,TSO_107,4,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1219,RA_107_U4.4: Elaborar un informe final asociado a la investigación. ,R_A,TSO_107,4,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1220,- Elaboración de pautas de observación.,Contenido,TSO_107,4,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1221,- Ejercitación de entrevistas en profundidad.,Contenido,TSO_107,4,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1222,RA_107_U4.5: Aplicar técnicas individuales de recolección de información en el ámbito de la investigación cualitativa.,R_A,TSO_107,4,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1223,- Técnicas cualitativas grupales ,Contenido,TSO_107,4,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1224,RA_107_U4.6: Aplicar técnicas de recolección de información grupales y documentales en el ámbito de la investigación cualitativa,R_A,TSO_107,4,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1225,- Establecimiento de categorías para el análisis de datos cualitativos,Contenido,TSO_107,4,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1226,RA_107_U4.7: Elaborar un proceso de categorización y análisis de datos cualitativos,R_A,TSO_107,4,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1227,- Redacción y difusión de resultados y hallazgos: - Informe final de la investigación,Contenido,TSO_107,4,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1228,RA_107_U4.8: Elaborar un informe final asociado a la investigación ,R_A,TSO_107,4,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1229,"- Historia, naturaleza y objetivos de la estadística",Contenido,TSO_142,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1230,- Ventajas y límites del uso de la estadística en la investigación cuantitativa,Contenido,TSO_142,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1231,- El análisis de datos cuantitativo como proceso teórico y sociológico,Contenido,TSO_142,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1232,- Explicación de la estadística como técnica de apoyo al análisis de datos,Contenido,TSO_142,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1233,"RA_142_U1.1:  Identificar los fundamentos, características y usos de la estadística en la investigación social cuantitativa.",R_A,TSO_142,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1234,- La variabilidad como base de la estadística,Contenido,TSO_142,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1235,- Medida de la variabilidad,Contenido,TSO_142,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1236,- Precisión y exactitud,Contenido,TSO_142,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1237,"- Tipos de variables: discreta, continua, nominal, ordinal, dependiente, independiente, cualitativas y cuantitativas",Contenido,TSO_142,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1238,"- Niveles de medición: nominal, ordinal, intervalar y de razón",Contenido,TSO_142,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1239,- Análisis bivariado y univariado,Contenido,TSO_142,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1240,RA_142_U1.2:  Identificar los distintos tipos de variables y sus niveles de medición. ,R_A,TSO_142,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1241,- Identificación de conceptos de validez y confiabilidad a través de revisión de distintos tipos de instrumentos de recogida de datos,Contenido,TSO_142,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1242,RA_142_U1.3:  Identificar las principales pruebas de confiabilidad en la investigación cuantitativa ,R_A,TSO_142,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1243,- Exploración en laboratorio de computación de SW SPSS y sus distintos menú y aplicaciones: - Usos y Estructura del SPSS: - Tipos de archivos de datos; - Tipos de ventanas; - Cómo poblar y exportar una base de datos; - Cómo modificar datos existentes; - Manejo de casos perdidos ,Contenido,TSO_142,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
1244,"RA_142_U1.4: Identificar en el SW SPSS, los diferentes usos que tiene como herramienta estadística en la investigación social cuantitativa ",R_A,TSO_142,1,6,6,Intermedio,Profesional,N3-Aplicar,Investigación
